,UF,gasto,data,Região,gasto em milhões
393,41 Paraná,98791984.5,2015-11-01,Sul,98.7919845
394,41 Paraná,88996075.82,2015-12-01,Sul,88.99607581999999
395,41 Paraná,93324149.08,2016-01-01,Sul,93.32414908
396,41 Paraná,91925876.55,2016-02-01,Sul,91.92587655
397,41 Paraná,106199139.2,2016-03-01,Sul,106.1991392
398,41 Paraná,100621969.13,2016-04-01,Sul,100.62196913
399,41 Paraná,105829987.44,2016-05-01,Sul,105.82998744
400,41 Paraná,107370488.61,2016-06-01,Sul,107.37048861
401,41 Paraná,106296489.92,2016-07-01,Sul,106.29648992
402,41 Paraná,111180454.75,2016-08-01,Sul,111.18045475
403,41 Paraná,104105124.15,2016-09-01,Sul,104.10512415000001
404,41 Paraná,105530148.67,2016-10-01,Sul,105.53014867
405,41 Paraná,101123001.43,2016-11-01,Sul,101.12300143
406,41 Paraná,96708761.1,2016-12-01,Sul,96.70876109999999
407,41 Paraná,103855271.3,2017-01-01,Sul,103.8552713
408,41 Paraná,96464284.1,2017-02-01,Sul,96.4642841
409,41 Paraná,119141493.81,2017-03-01,Sul,119.14149381
410,41 Paraná,106027687.78,2017-04-01,Sul,106.02768778000001
411,41 Paraná,120535312.96,2017-05-01,Sul,120.53531296
412,41 Paraná,111725261.22,2017-06-01,Sul,111.72526122
413,41 Paraná,118590172.07,2017-07-01,Sul,118.59017207
414,41 Paraná,122122835.72,2017-08-01,Sul,122.12283572
415,41 Paraná,110656147.72,2017-09-01,Sul,110.65614771999999
416,41 Paraná,117567691.91,2017-10-01,Sul,117.56769191
417,41 Paraná,112457522.94,2017-11-01,Sul,112.45752294
418,41 Paraná,105558123.29,2017-12-01,Sul,105.55812329000001
419,41 Paraná,116133193.49,2018-01-01,Sul,116.13319349
420,41 Paraná,107075982.24,2018-02-01,Sul,107.07598223999999
421,41 Paraná,122331354.51,2018-03-01,Sul,122.33135451000001
422,41 Paraná,124731345.17,2018-04-01,Sul,124.73134517
423,41 Paraná,127073853.11,2018-05-01,Sul,127.07385311
424,41 Paraná,122616924.02,2018-06-01,Sul,122.61692402
425,41 Paraná,127991900.8,2018-07-01,Sul,127.9919008
426,41 Paraná,131257163.4,2018-08-01,Sul,131.2571634
427,41 Paraná,120647377.43,2018-09-01,Sul,120.64737743
428,41 Paraná,129530163.96,2018-10-01,Sul,129.53016395999998
429,41 Paraná,121810669.26,2018-11-01,Sul,121.81066926000001
430,41 Paraná,112984630.73,2018-12-01,Sul,112.98463073
431,41 Paraná,124159239.68,2019-01-01,Sul,124.15923968000001
432,41 Paraná,117715473.32,2019-02-01,Sul,117.71547331999999
433,41 Paraná,123907372.22,2019-03-01,Sul,123.90737222
434,41 Paraná,127447033.66,2019-04-01,Sul,127.44703366
435,41 Paraná,132576563.13,2019-05-01,Sul,132.57656312999998
436,41 Paraná,124858292.37,2019-06-01,Sul,124.85829237
437,41 Paraná,134621315.53,2019-07-01,Sul,134.62131553
438,41 Paraná,127174095.05,2019-08-01,Sul,127.17409504999999
439,41 Paraná,126172679.5,2019-09-01,Sul,126.1726795
440,41 Paraná,133847978.48,2019-10-01,Sul,133.84797848
441,41 Paraná,126209369.22,2019-11-01,Sul,126.20936922
442,41 Paraná,113545318.91,2019-12-01,Sul,113.54531890999999
443,41 Paraná,122268754.1,2020-01-01,Sul,122.2687541
444,41 Paraná,116061602.52,2020-02-01,Sul,116.06160252
445,41 Paraná,114476997.52,2020-03-01,Sul,114.47699752
446,41 Paraná,96727112.19,2020-04-01,Sul,96.72711219
447,41 Paraná,106103737.62,2020-05-01,Sul,106.10373762
448,41 Paraná,92901461.36,2020-06-01,Sul,92.90146136
449,41 Paraná,80320852.69,2020-07-01,Sul,80.32085269
450,43 Rio Grande do Sul,45897704.82,2008-02-01,Sul,45.89770482
451,43 Rio Grande do Sul,52928695.92,2008-03-01,Sul,52.92869592
452,43 Rio Grande do Sul,51972416.77,2008-04-01,Sul,51.97241677
453,43 Rio Grande do Sul,51679350.79,2008-05-01,Sul,51.67935079
454,43 Rio Grande do Sul,53759674.01,2008-06-01,Sul,53.75967401
455,43 Rio Grande do Sul,56391647.77,2008-07-01,Sul,56.391647770000006
456,43 Rio Grande do Sul,56233758.74,2008-08-01,Sul,56.23375874
457,43 Rio Grande do Sul,57910170.98,2008-09-01,Sul,57.91017098
458,43 Rio Grande do Sul,59592124.91,2008-10-01,Sul,59.592124909999995
459,43 Rio Grande do Sul,57565742.08,2008-11-01,Sul,57.56574208
460,43 Rio Grande do Sul,55696920.94,2008-12-01,Sul,55.69692094
461,43 Rio Grande do Sul,61522380.02,2009-01-01,Sul,61.52238002
462,43 Rio Grande do Sul,52101637.77,2009-02-01,Sul,52.10163777
463,43 Rio Grande do Sul,65111965.49,2009-03-01,Sul,65.11196549
464,43 Rio Grande do Sul,61590828.91,2009-04-01,Sul,61.59082891
465,43 Rio Grande do Sul,64402291.62,2009-05-01,Sul,64.40229162
466,43 Rio Grande do Sul,63090640.55,2009-06-01,Sul,63.090640549999996
467,43 Rio Grande do Sul,69137004.88,2009-07-01,Sul,69.13700487999999
468,43 Rio Grande do Sul,66062629.79,2009-08-01,Sul,66.06262979
469,43 Rio Grande do Sul,65222011.32,2009-09-01,Sul,65.22201132000001
470,43 Rio Grande do Sul,67569409.19,2009-10-01,Sul,67.56940919
471,43 Rio Grande do Sul,64189115.3,2009-11-01,Sul,64.1891153
472,43 Rio Grande do Sul,62244282.8,2009-12-01,Sul,62.24428279999999
473,43 Rio Grande do Sul,65488387.87,2010-01-01,Sul,65.48838787
474,43 Rio Grande do Sul,56964528.31,2010-02-01,Sul,56.964528310000006
475,43 Rio Grande do Sul,69933577.14,2010-03-01,Sul,69.93357714
476,43 Rio Grande do Sul,66486835.62,2010-04-01,Sul,66.48683562
477,43 Rio Grande do Sul,69108367.47,2010-05-01,Sul,69.10836747
478,43 Rio Grande do Sul,67570770.09,2010-06-01,Sul,67.57077009000001
479,43 Rio Grande do Sul,70074754.73,2010-07-01,Sul,70.07475473000001
480,43 Rio Grande do Sul,70884009.17,2010-08-01,Sul,70.88400917
481,43 Rio Grande do Sul,65079794.92,2010-09-01,Sul,65.07979492
482,43 Rio Grande do Sul,66556015.62,2010-10-01,Sul,66.55601562
483,43 Rio Grande do Sul,66097030.85,2010-11-01,Sul,66.09703085
484,43 Rio Grande do Sul,61737098.13,2010-12-01,Sul,61.73709813
485,43 Rio Grande do Sul,66918913.09,2011-01-01,Sul,66.91891309
486,43 Rio Grande do Sul,61370763.6,2011-02-01,Sul,61.370763600000004
487,43 Rio Grande do Sul,69004974.8,2011-03-01,Sul,69.0049748
488,43 Rio Grande do Sul,66225068.29,2011-04-01,Sul,66.22506829
489,43 Rio Grande do Sul,72172669.74,2011-05-01,Sul,72.17266973999999
490,43 Rio Grande do Sul,70770992.38,2011-06-01,Sul,70.77099238
491,43 Rio Grande do Sul,70835358.17,2011-07-01,Sul,70.83535817
492,43 Rio Grande do Sul,73674390.94,2011-08-01,Sul,73.67439094
493,43 Rio Grande do Sul,68345974.5,2011-09-01,Sul,68.3459745
494,43 Rio Grande do Sul,70411134.32,2011-10-01,Sul,70.41113431999999
495,43 Rio Grande do Sul,68008922.1,2011-11-01,Sul,68.00892209999999
496,43 Rio Grande do Sul,65692039.28,2011-12-01,Sul,65.69203928
497,43 Rio Grande do Sul,71523795.74,2012-01-01,Sul,71.52379574
498,43 Rio Grande do Sul,64135041.24,2012-02-01,Sul,64.13504124
499,43 Rio Grande do Sul,73623568.14,2012-03-01,Sul,73.62356814
500,43 Rio Grande do Sul,69010258.19,2012-04-01,Sul,69.01025819
501,43 Rio Grande do Sul,76607693.0,2012-05-01,Sul,76.607693
502,43 Rio Grande do Sul,74785423.89,2012-06-01,Sul,74.78542389
503,43 Rio Grande do Sul,76916947.25,2012-07-01,Sul,76.91694725
504,43 Rio Grande do Sul,78758125.55,2012-08-01,Sul,78.75812555
505,43 Rio Grande do Sul,69413475.17,2012-09-01,Sul,69.41347517
506,43 Rio Grande do Sul,77155562.05,2012-10-01,Sul,77.15556205
507,43 Rio Grande do Sul,69590896.9,2012-11-01,Sul,69.5908969
508,43 Rio Grande do Sul,67267196.31,2012-12-01,Sul,67.26719631
509,43 Rio Grande do Sul,78346443.99,2013-01-01,Sul,78.34644399
510,43 Rio Grande do Sul,66867562.81,2013-02-01,Sul,66.86756281
511,43 Rio Grande do Sul,76562940.15,2013-03-01,Sul,76.56294015
512,43 Rio Grande do Sul,82705691.47,2013-04-01,Sul,82.70569147
513,43 Rio Grande do Sul,82855387.3,2013-05-01,Sul,82.8553873
514,43 Rio Grande do Sul,80638411.68,2013-06-01,Sul,80.63841168
515,43 Rio Grande do Sul,87456538.74,2013-07-01,Sul,87.45653874
516,43 Rio Grande do Sul,84526389.95,2013-08-01,Sul,84.52638995000001
517,43 Rio Grande do Sul,81983921.89,2013-09-01,Sul,81.98392189
518,43 Rio Grande do Sul,87452330.1,2013-10-01,Sul,87.4523301
519,43 Rio Grande do Sul,82653691.49,2013-11-01,Sul,82.65369149
520,43 Rio Grande do Sul,77636567.05,2013-12-01,Sul,77.63656705
521,43 Rio Grande do Sul,83655725.66,2014-01-01,Sul,83.65572566
522,43 Rio Grande do Sul,75584443.38,2014-02-01,Sul,75.58444338
523,43 Rio Grande do Sul,82965053.06,2014-03-01,Sul,82.96505306
524,43 Rio Grande do Sul,83585853.75,2014-04-01,Sul,83.58585375
525,43 Rio Grande do Sul,87821405.54,2014-05-01,Sul,87.82140554
526,43 Rio Grande do Sul,85176008.81,2014-06-01,Sul,85.17600881
527,43 Rio Grande do Sul,90592156.29,2014-07-01,Sul,90.59215629
528,43 Rio Grande do Sul,89980046.86,2014-08-01,Sul,89.98004686
529,43 Rio Grande do Sul,90635544.74,2014-09-01,Sul,90.63554474
530,43 Rio Grande do Sul,93416548.53,2014-10-01,Sul,93.41654853
531,43 Rio Grande do Sul,86546826.85,2014-11-01,Sul,86.54682684999999
532,43 Rio Grande do Sul,81253607.98,2014-12-01,Sul,81.25360798
533,43 Rio Grande do Sul,85251478.27,2015-01-01,Sul,85.25147826999999
534,43 Rio Grande do Sul,75244263.84,2015-02-01,Sul,75.24426384
535,43 Rio Grande do Sul,95207075.63,2015-03-01,Sul,95.20707562999999
536,43 Rio Grande do Sul,86942229.17,2015-04-01,Sul,86.94222917
537,43 Rio Grande do Sul,91888536.34,2015-05-01,Sul,91.88853634
538,43 Rio Grande do Sul,90007690.88,2015-06-01,Sul,90.00769088
539,43 Rio Grande do Sul,92603617.28,2015-07-01,Sul,92.60361728
540,43 Rio Grande do Sul,90473944.46,2015-08-01,Sul,90.47394446
541,43 Rio Grande do Sul,87347767.93,2015-09-01,Sul,87.34776793
542,43 Rio Grande do Sul,87834001.13,2015-10-01,Sul,87.83400112999999
543,43 Rio Grande do Sul,86439585.98,2015-11-01,Sul,86.43958598
544,43 Rio Grande do Sul,80721707.52,2015-12-01,Sul,80.72170752
545,43 Rio Grande do Sul,85435165.82,2016-01-01,Sul,85.43516582
546,43 Rio Grande do Sul,79211931.13,2016-02-01,Sul,79.21193113
547,43 Rio Grande do Sul,89817937.75,2016-03-01,Sul,89.81793775
548,43 Rio Grande do Sul,85297352.28,2016-04-01,Sul,85.29735228
549,43 Rio Grande do Sul,91261106.84,2016-05-01,Sul,91.26110684
550,43 Rio Grande do Sul,91310016.17,2016-06-01,Sul,91.31001617
551,43 Rio Grande do Sul,90988329.52,2016-07-01,Sul,90.98832952
552,43 Rio Grande do Sul,93715417.41,2016-08-01,Sul,93.71541741
553,43 Rio Grande do Sul,86872326.19,2016-09-01,Sul,86.87232619
554,43 Rio Grande do Sul,87089975.07,2016-10-01,Sul,87.08997507
555,43 Rio Grande do Sul,81919639.76,2016-11-01,Sul,81.91963976000001
556,43 Rio Grande do Sul,81599478.03,2016-12-01,Sul,81.59947803
557,43 Rio Grande do Sul,87255987.99,2017-01-01,Sul,87.25598799
558,43 Rio Grande do Sul,76070420.2,2017-02-01,Sul,76.0704202
559,43 Rio Grande do Sul,93116698.0,2017-03-01,Sul,93.116698
560,43 Rio Grande do Sul,83188379.66,2017-04-01,Sul,83.18837966
561,43 Rio Grande do Sul,95149948.63,2017-05-01,Sul,95.14994863
562,43 Rio Grande do Sul,93172414.99,2017-06-01,Sul,93.17241499
563,43 Rio Grande do Sul,94415257.59,2017-07-01,Sul,94.41525759000001
564,43 Rio Grande do Sul,94228158.01,2017-08-01,Sul,94.22815801
565,43 Rio Grande do Sul,86424773.65,2017-09-01,Sul,86.42477365
566,43 Rio Grande do Sul,91598179.14,2017-10-01,Sul,91.59817914
567,43 Rio Grande do Sul,85793700.48,2017-11-01,Sul,85.79370048
568,43 Rio Grande do Sul,82737574.48,2017-12-01,Sul,82.73757448
569,43 Rio Grande do Sul,91825671.54,2018-01-01,Sul,91.82567154
570,43 Rio Grande do Sul,77582012.38,2018-02-01,Sul,77.58201238
571,43 Rio Grande do Sul,91078325.19,2018-03-01,Sul,91.07832519
572,43 Rio Grande do Sul,91926773.8,2018-04-01,Sul,91.92677379999999
573,43 Rio Grande do Sul,91678131.98,2018-05-01,Sul,91.67813198
574,43 Rio Grande do Sul,90989887.85,2018-06-01,Sul,90.98988784999999
575,43 Rio Grande do Sul,94861008.1,2018-07-01,Sul,94.86100809999999
576,43 Rio Grande do Sul,96799643.23,2018-08-01,Sul,96.79964323
577,43 Rio Grande do Sul,87344269.09,2018-09-01,Sul,87.34426909
578,43 Rio Grande do Sul,97371100.06,2018-10-01,Sul,97.37110006
579,43 Rio Grande do Sul,90190767.67,2018-11-01,Sul,90.19076767
580,43 Rio Grande do Sul,81748880.3,2018-12-01,Sul,81.7488803
581,43 Rio Grande do Sul,92467100.02,2019-01-01,Sul,92.46710001999999
582,43 Rio Grande do Sul,85301000.44,2019-02-01,Sul,85.30100044
583,43 Rio Grande do Sul,91624338.7,2019-03-01,Sul,91.62433870000001
584,43 Rio Grande do Sul,92787953.22,2019-04-01,Sul,92.78795322
585,43 Rio Grande do Sul,99117643.75,2019-05-01,Sul,99.11764375
586,43 Rio Grande do Sul,95840509.87,2019-06-01,Sul,95.84050987
587,43 Rio Grande do Sul,103028189.47,2019-07-01,Sul,103.02818947
588,43 Rio Grande do Sul,98546110.1,2019-08-01,Sul,98.54611009999999
589,43 Rio Grande do Sul,94369189.8,2019-09-01,Sul,94.3691898
590,43 Rio Grande do Sul,96913904.71,2019-10-01,Sul,96.91390471
591,43 Rio Grande do Sul,90971809.22,2019-11-01,Sul,90.97180922
592,43 Rio Grande do Sul,88720873.59,2019-12-01,Sul,88.72087359
593,43 Rio Grande do Sul,97474362.62,2020-01-01,Sul,97.47436262000001
594,43 Rio Grande do Sul,85451646.35,2020-02-01,Sul,85.45164634999999
595,43 Rio Grande do Sul,84651396.59,2020-03-01,Sul,84.65139659
596,43 Rio Grande do Sul,76294596.96,2020-04-01,Sul,76.29459695999999
597,43 Rio Grande do Sul,86076113.42,2020-05-01,Sul,86.07611342
598,43 Rio Grande do Sul,89019478.82,2020-06-01,Sul,89.01947881999999
599,43 Rio Grande do Sul,78929703.81,2020-07-01,Sul,78.92970381
600,33 Rio de Janeiro,44122593.19,2008-02-01,Sudeste,44.122593189999996
601,33 Rio de Janeiro,42892665.52,2008-03-01,Sudeste,42.89266552
602,33 Rio de Janeiro,45295962.86,2008-04-01,Sudeste,45.295962859999996
603,33 Rio de Janeiro,43951349.46,2008-05-01,Sudeste,43.95134946
604,33 Rio de Janeiro,44102925.77,2008-06-01,Sudeste,44.102925770000006
605,33 Rio de Janeiro,44348520.04,2008-07-01,Sudeste,44.34852004
606,33 Rio de Janeiro,42487939.51,2008-08-01,Sudeste,42.48793951
607,33 Rio de Janeiro,43066461.47,2008-09-01,Sudeste,43.06646147
608,33 Rio de Janeiro,44553314.55,2008-10-01,Sudeste,44.553314549999996
609,33 Rio de Janeiro,41351511.51,2008-11-01,Sudeste,41.351511509999995
610,33 Rio de Janeiro,43009787.04,2008-12-01,Sudeste,43.00978704
611,33 Rio de Janeiro,60870400.36,2009-01-01,Sudeste,60.87040036
612,33 Rio de Janeiro,40657841.56,2009-02-01,Sudeste,40.65784156
613,33 Rio de Janeiro,52749369.57,2009-03-01,Sudeste,52.74936957
614,33 Rio de Janeiro,48895602.42,2009-04-01,Sudeste,48.89560242
615,33 Rio de Janeiro,51167129.65,2009-05-01,Sudeste,51.16712965
616,33 Rio de Janeiro,57231407.48,2009-06-01,Sudeste,57.231407479999994
617,33 Rio de Janeiro,53485657.68,2009-07-01,Sudeste,53.48565768
618,33 Rio de Janeiro,51220661.43,2009-08-01,Sudeste,51.22066143
619,33 Rio de Janeiro,48481294.83,2009-09-01,Sudeste,48.481294829999996
620,33 Rio de Janeiro,48667996.09,2009-10-01,Sudeste,48.66799609
621,33 Rio de Janeiro,49685211.69,2009-11-01,Sudeste,49.685211689999996
622,33 Rio de Janeiro,44407856.8,2009-12-01,Sudeste,44.4078568
623,33 Rio de Janeiro,55993709.91,2010-01-01,Sudeste,55.99370991
624,33 Rio de Janeiro,44820454.33,2010-02-01,Sudeste,44.82045433
625,33 Rio de Janeiro,54457993.44,2010-03-01,Sudeste,54.457993439999996
626,33 Rio de Janeiro,78118096.31,2010-04-01,Sudeste,78.11809631
627,33 Rio de Janeiro,56007801.98,2010-05-01,Sudeste,56.007801979999996
628,33 Rio de Janeiro,51435826.33,2010-06-01,Sudeste,51.43582633
629,33 Rio de Janeiro,53861284.43,2010-07-01,Sudeste,53.86128443
630,33 Rio de Janeiro,57867285.17,2010-08-01,Sudeste,57.86728517
631,33 Rio de Janeiro,53736019.37,2010-09-01,Sudeste,53.736019369999994
632,33 Rio de Janeiro,52371157.05,2010-10-01,Sudeste,52.371157049999994
633,33 Rio de Janeiro,50220615.43,2010-11-01,Sudeste,50.22061543
634,33 Rio de Janeiro,50891328.43,2010-12-01,Sudeste,50.89132843
635,33 Rio de Janeiro,74005618.29,2011-01-01,Sudeste,74.00561829
636,33 Rio de Janeiro,61109436.88,2011-02-01,Sudeste,61.109436880000004
637,33 Rio de Janeiro,55320998.84,2011-03-01,Sudeste,55.32099884
638,33 Rio de Janeiro,55806371.23,2011-04-01,Sudeste,55.806371229999996
639,33 Rio de Janeiro,59071370.86,2011-05-01,Sudeste,59.07137086
640,33 Rio de Janeiro,55205971.21,2011-06-01,Sudeste,55.20597121
641,33 Rio de Janeiro,54551258.19,2011-07-01,Sudeste,54.55125819
642,33 Rio de Janeiro,57979288.33,2011-08-01,Sudeste,57.979288329999996
643,33 Rio de Janeiro,53224383.92,2011-09-01,Sudeste,53.22438392
644,33 Rio de Janeiro,53040038.42,2011-10-01,Sudeste,53.04003842
645,33 Rio de Janeiro,49795227.74,2011-11-01,Sudeste,49.79522774
646,33 Rio de Janeiro,47978400.44,2011-12-01,Sudeste,47.978400439999994
647,33 Rio de Janeiro,66704785.22,2012-01-01,Sudeste,66.70478522
648,33 Rio de Janeiro,47271040.5,2012-02-01,Sudeste,47.2710405
649,33 Rio de Janeiro,59343380.91,2012-03-01,Sudeste,59.34338090999999
650,33 Rio de Janeiro,54013055.54,2012-04-01,Sudeste,54.013055539999996
651,33 Rio de Janeiro,60750595.8,2012-05-01,Sudeste,60.7505958
652,33 Rio de Janeiro,55987811.14,2012-06-01,Sudeste,55.98781114
653,33 Rio de Janeiro,56456564.43,2012-07-01,Sudeste,56.45656443
654,33 Rio de Janeiro,58525773.94,2012-08-01,Sudeste,58.52577394
655,33 Rio de Janeiro,53057490.45,2012-09-01,Sudeste,53.05749045
656,33 Rio de Janeiro,57949268.0,2012-10-01,Sudeste,57.949268
657,33 Rio de Janeiro,51632756.44,2012-11-01,Sudeste,51.632756439999994
658,33 Rio de Janeiro,47807776.69,2012-12-01,Sudeste,47.80777669
659,33 Rio de Janeiro,101639542.67,2013-01-01,Sudeste,101.63954267
660,33 Rio de Janeiro,51149155.06,2013-02-01,Sudeste,51.149155060000005
661,33 Rio de Janeiro,57518964.22,2013-03-01,Sudeste,57.51896422
662,33 Rio de Janeiro,63649897.51,2013-04-01,Sudeste,63.649897509999995
663,33 Rio de Janeiro,63742112.57,2013-05-01,Sudeste,63.74211257
664,33 Rio de Janeiro,61609297.74,2013-06-01,Sudeste,61.60929774
665,33 Rio de Janeiro,60961363.3,2013-07-01,Sudeste,60.961363299999995
666,33 Rio de Janeiro,61533049.95,2013-08-01,Sudeste,61.533049950000006
667,33 Rio de Janeiro,59693099.62,2013-09-01,Sudeste,59.69309962
668,33 Rio de Janeiro,60820818.31,2013-10-01,Sudeste,60.82081831
669,33 Rio de Janeiro,54055032.39,2013-11-01,Sudeste,54.05503239
670,33 Rio de Janeiro,53076026.99,2013-12-01,Sudeste,53.07602699
671,33 Rio de Janeiro,66955698.02,2014-01-01,Sudeste,66.95569802
672,33 Rio de Janeiro,56523843.07,2014-02-01,Sudeste,56.52384307
673,33 Rio de Janeiro,60541547.58,2014-03-01,Sudeste,60.54154758
674,33 Rio de Janeiro,58574440.02,2014-04-01,Sudeste,58.574440020000004
675,33 Rio de Janeiro,62125146.0,2014-05-01,Sudeste,62.125146
676,33 Rio de Janeiro,63609709.9,2014-06-01,Sudeste,63.6097099
677,33 Rio de Janeiro,66143925.35,2014-07-01,Sudeste,66.14392535
678,33 Rio de Janeiro,64974113.77,2014-08-01,Sudeste,64.97411377
679,33 Rio de Janeiro,65136614.24,2014-09-01,Sudeste,65.13661424
680,33 Rio de Janeiro,63994985.92,2014-10-01,Sudeste,63.994985920000005
681,33 Rio de Janeiro,60327416.57,2014-11-01,Sudeste,60.32741657
682,33 Rio de Janeiro,62253179.91,2014-12-01,Sudeste,62.25317990999999
683,33 Rio de Janeiro,65229491.28,2015-01-01,Sudeste,65.22949128
684,33 Rio de Janeiro,57602515.15,2015-02-01,Sudeste,57.602515149999995
685,33 Rio de Janeiro,67928514.17,2015-03-01,Sudeste,67.92851417
686,33 Rio de Janeiro,62415640.66,2015-04-01,Sudeste,62.415640659999994
687,33 Rio de Janeiro,71094658.14,2015-05-01,Sudeste,71.09465814
688,33 Rio de Janeiro,69530589.15,2015-06-01,Sudeste,69.53058915000001
689,33 Rio de Janeiro,73632585.04,2015-07-01,Sudeste,73.63258504000001
690,33 Rio de Janeiro,68644347.07,2015-08-01,Sudeste,68.64434707
691,33 Rio de Janeiro,66596338.21,2015-09-01,Sudeste,66.59633821
692,33 Rio de Janeiro,67996014.45,2015-10-01,Sudeste,67.99601445
693,33 Rio de Janeiro,63498196.53,2015-11-01,Sudeste,63.49819653
694,33 Rio de Janeiro,60008033.69,2015-12-01,Sudeste,60.00803369
695,33 Rio de Janeiro,66132410.07,2016-01-01,Sudeste,66.13241007
696,33 Rio de Janeiro,60029337.06,2016-02-01,Sudeste,60.02933706
697,33 Rio de Janeiro,68609379.64,2016-03-01,Sudeste,68.60937964
698,33 Rio de Janeiro,62931140.41,2016-04-01,Sudeste,62.93114041
699,33 Rio de Janeiro,65528178.42,2016-05-01,Sudeste,65.52817842
700,33 Rio de Janeiro,64772956.64,2016-06-01,Sudeste,64.77295664
701,33 Rio de Janeiro,84171997.64,2016-07-01,Sudeste,84.17199764
702,33 Rio de Janeiro,68275325.99,2016-08-01,Sudeste,68.27532599
703,33 Rio de Janeiro,63486842.97,2016-09-01,Sudeste,63.48684297
704,33 Rio de Janeiro,63888555.28,2016-10-01,Sudeste,63.88855528
705,33 Rio de Janeiro,59479974.34,2016-11-01,Sudeste,59.479974340000005
706,33 Rio de Janeiro,61234706.18,2016-12-01,Sudeste,61.234706179999996
707,33 Rio de Janeiro,68093723.89,2017-01-01,Sudeste,68.09372389
708,33 Rio de Janeiro,61229658.34,2017-02-01,Sudeste,61.22965834
709,33 Rio de Janeiro,70302860.22,2017-03-01,Sudeste,70.30286022
710,33 Rio de Janeiro,64524506.56,2017-04-01,Sudeste,64.52450656
711,33 Rio de Janeiro,74317064.87,2017-05-01,Sudeste,74.31706487000001
